id,show_id,user_id,rating,date
5306,s6972,196,2.3,2022-08-01
5307,s6131,406,2.5,2021-01-01
5308,s6022,246,4.8,2022-12-01
5309,s1952,425,8.0,2019-02-01
5310,s1389,236,4.4,2023-07-01
5311,s7948,375,5.5,2018-03-01
5312,s2929,370,5.5,2019-02-01
5313,s644,362,1.0,2019-11-01
5314,s1256,308,6.1,2022-09-01
5315,s3506,384,1.5,2023-07-01
5316,s7387,403,5.8,2020-10-01
5317,s8440,385,9.4,2023-02-01
5318,s5993,356,5.0,2023-02-01
5319,s6365,445,6.0,2020-01-01
5320,s8160,418,9.5,2023-04-01
5321,s7971,383,8.4,2022-01-01
5322,s906,85,5.4,2020-08-01
5323,s5625,36,1.1,2020-09-01
5324,s592,135,7.3,2022-11-01
5325,s8707,468,7.8,2019-01-01
5326,s1927,435,9.8,2022-12-01
5327,s2808,305,7.4,2021-09-01
5328,s5361,415,2.7,2018-01-01
5329,s8508,425,2.0,2023-09-01
5330,s4588,291,4.2,2019-04-01
5331,s6389,193,9.1,2018-09-01
5332,s491,169,9.7,2019-10-01
5333,s1726,229,8.1,2019-11-01
5334,s5082,475,6.5,2022-03-01
5335,s1424,458,8.4,2023-01-01
5336,s4268,493,6.1,2019-02-01
5337,s4651,244,1.7,2019-02-01
5338,s5869,171,2.4,2022-07-01
5339,s2090,412,3.1,2018-09-01
5340,s5883,18,1.5,2018-03-01
5341,s4790,446,6.9,2022-10-01
5342,s6499,471,7.6,2023-06-01
5343,s64,329,3.3,2020-09-01
5344,s6652,54,9.5,2021-01-01
5345,s3150,407,7.3,2020-05-01
5346,s7055,90,2.8,2020-06-01
5347,s482,140,2.7,2022-05-01
5348,s353,251,5.1,2018-04-01
5349,s1393,133,3.5,2023-09-01
5350,s3357,45,5.3,2020-04-01
5351,s4595,368,1.7,2019-08-01
5352,s7352,231,9.8,2019-03-01
5353,s758,80,8.5,2022-01-01
5354,s6752,89,3.9,2018-02-01
5355,s8134,477,9.1,2019-03-01
5356,s4845,330,9.6,2019-07-01
5357,s7105,96,1.0,2023-08-01
5358,s850,90,2.5,2022-04-01
5359,s3401,45,7.6,2021-12-01
5360,s2803,172,1.5,2021-11-01
5361,s6169,145,9.6,2021-02-01
5362,s3442,10,5.8,2018-08-01
5363,s912,147,4.3,2023-08-01
5364,s7073,228,7.1,2021-03-01
5365,s3087,295,9.2,2021-11-01
5366,s2429,464,3.4,2022-06-01
5367,s4093,152,3.2,2021-07-01
5368,s2638,377,1.7,2020-06-01
5369,s4702,254,3.5,2021-11-01
5370,s8597,234,7.3,2019-12-01
5371,s4215,211,8.8,2021-11-01
5372,s67,480,6.7,2021-11-01
5373,s7299,139,7.6,2018-12-01
5374,s6716,285,2.7,2022-04-01
5375,s7605,116,1.5,2020-04-01
5376,s1965,473,2.8,2022-12-01
5377,s7059,435,8.4,2023-04-01
5378,s3345,497,8.0,2022-05-01
5379,s477,171,4.6,2022-06-01
5380,s6083,431,6.5,2022-07-01
5381,s4866,457,1.1,2020-04-01
5382,s6304,317,9.6,2020-07-01
5383,s6163,409,3.0,2021-09-01
5384,s2875,289,5.8,2021-06-01
5385,s3337,98,8.1,2021-11-01
5386,s3245,359,7.3,2023-11-01
5387,s4289,366,7.6,2020-06-01
5388,s4137,318,8.6,2019-10-01
5389,s3564,248,6.6,2023-02-01
5390,s2730,83,6.9,2018-08-01
5391,s7961,311,6.7,2021-05-01
5392,s1294,475,1.1,2018-01-01
5393,s6992,147,3.7,2022-09-01
5394,s3610,400,5.6,2019-08-01
5395,s4795,150,1.7,2019-03-01
5396,s4604,463,1.7,2021-09-01
5397,s5867,154,5.7,2021-10-01
5398,s8583,384,4.6,2023-01-01
5399,s2230,242,5.3,2021-03-01
5400,s7247,175,5.8,2019-09-01
5401,s6183,49,8.2,2018-01-01
5402,s5865,101,1.1,2021-08-01
5403,s593,265,1.7,2019-05-01
5404,s1991,202,2.6,2021-05-01
5405,s2971,209,8.9,2019-06-01
5406,s5021,226,2.5,2018-02-01
5407,s1562,347,2.3,2022-06-01
5408,s3690,284,4.1,2020-07-01
5409,s8076,243,1.7,2023-04-01
5410,s6756,272,6.6,2021-05-01
5411,s3114,240,6.4,2018-06-01
5412,s70,480,9.4,2018-03-01
5413,s3412,19,7.7,2020-11-01
5414,s7359,459,6.5,2020-01-01
5415,s7585,471,7.4,2022-06-01
5416,s4103,114,1.4,2021-02-01
5417,s865,440,4.9,2018-06-01
5418,s2928,196,2.2,2022-12-01
5419,s7079,288,2.5,2023-01-01
5420,s5206,219,6.2,2018-08-01
5421,s26,337,5.1,2019-11-01
5422,s4860,458,9.3,2023-07-01
5423,s8226,93,4.3,2021-02-01
5424,s6531,362,3.2,2023-07-01
5425,s5344,122,4.7,2019-12-01
5426,s3493,205,3.4,2023-03-01
5427,s1945,443,4.4,2021-01-01
5428,s6582,224,3.2,2020-02-01
5429,s4068,483,7.0,2019-07-01
5430,s1307,386,9.8,2021-08-01
5431,s772,18,4.6,2021-04-01
5432,s7148,156,7.5,2018-06-01
5433,s2596,36,1.6,2021-06-01
5434,s315,65,2.7,2022-07-01
5435,s1379,141,5.1,2019-01-01
5436,s8124,144,3.9,2022-09-01
5437,s2969,201,8.9,2022-07-01
5438,s1102,231,7.2,2021-09-01
5439,s4447,491,5.7,2018-07-01
5440,s5712,152,1.5,2023-05-01
5441,s3672,93,5.8,2022-04-01
5442,s7962,437,6.0,2018-06-01
5443,s6209,74,4.2,2019-04-01
5444,s7053,155,4.4,2021-11-01
5445,s2535,225,1.8,2019-05-01
5446,s3360,285,6.7,2020-12-01
5447,s58,29,9.7,2022-02-01
5448,s7832,261,9.5,2023-11-01
5449,s3472,106,6.0,2018-05-01
5450,s8653,406,8.8,2022-07-01
5451,s1514,105,5.6,2020-08-01
5452,s2476,21,3.1,2018-12-01
5453,s5198,172,3.0,2019-11-01
5454,s2437,127,9.4,2021-09-01
5455,s8324,239,3.0,2019-09-01
5456,s6877,496,7.2,2021-09-01
5457,s702,359,3.9,2019-08-01
5458,s280,463,4.1,2019-11-01
5459,s1417,22,6.0,2023-08-01
5460,s4481,285,7.6,2021-07-01
5461,s2183,380,7.4,2019-10-01
5462,s4132,391,1.2,2018-05-01
5463,s4965,393,6.4,2019-01-01
5464,s4774,118,9.9,2023-04-01
5465,s5623,340,2.7,2022-03-01
5466,s457,460,9.8,2019-04-01
5467,s7679,158,1.5,2019-12-01
5468,s5927,299,7.6,2021-09-01
5469,s5980,31,3.0,2021-08-01
5470,s1422,19,6.3,2021-08-01
5471,s5043,500,2.6,2022-01-01
5472,s8614,52,2.5,2020-11-01
5473,s3193,305,2.3,2020-12-01
5474,s2579,148,4.7,2021-10-01
5475,s7516,2,6.8,2021-11-01
5476,s8299,342,9.5,2018-09-01
5477,s2651,133,1.0,2023-10-01
5478,s297,119,1.1,2021-08-01
5479,s3536,325,9.4,2019-05-01
5480,s2707,188,2.3,2020-06-01
5481,s6478,319,2.0,2019-05-01
5482,s8513,32,8.3,2022-08-01
5483,s2935,237,4.4,2020-09-01
5484,s6901,206,4.3,2021-05-01
5485,s8721,385,8.8,2023-02-01
5486,s5229,401,1.5,2023-11-01
5487,s8053,323,5.1,2019-09-01
5488,s7566,463,3.6,2018-04-01
5489,s772,147,4.0,2019-07-01
5490,s3450,251,6.8,2023-11-01
5491,s1634,190,3.4,2019-01-01
5492,s7039,108,3.2,2019-10-01
5493,s4496,151,6.1,2021-09-01
5494,s511,74,3.2,2021-06-01
5495,s5532,396,5.4,2020-06-01
5496,s751,339,1.8,2020-11-01
5497,s4827,129,7.2,2021-02-01
5498,s5635,151,5.1,2019-04-01
5499,s2403,38,3.1,2018-04-01
5500,s8782,142,2.2,2022-08-01
5501,s1482,211,4.4,2019-06-01
5502,s6299,122,7.7,2018-09-01
5503,s3325,211,3.0,2018-08-01
5504,s2568,210,1.4,2023-05-01
5505,s5814,29,1.7,2019-04-01
5506,s4301,77,9.3,2018-05-01
5507,s7587,141,3.4,2019-07-01
5508,s1073,262,1.1,2020-02-01
5509,s6219,132,2.9,2021-12-01
5510,s4058,412,5.9,2023-02-01
5511,s3430,285,9.6,2020-07-01
5512,s3712,54,2.9,2021-03-01
5513,s2697,216,9.7,2023-06-01
5514,s886,93,7.7,2020-04-01
5515,s7552,348,6.1,2022-09-01
5516,s7944,107,1.9,2022-02-01
5517,s1870,453,8.3,2020-04-01
5518,s4990,264,9.9,2018-05-01
5519,s7798,178,1.7,2018-10-01
5520,s4627,21,9.6,2019-10-01
5521,s4448,491,5.6,2022-10-01
5522,s6196,338,4.5,2021-01-01
5523,s1634,410,2.7,2023-03-01
5524,s5826,400,9.6,2019-07-01
5525,s2866,250,5.6,2018-02-01
5526,s5340,295,5.5,2021-06-01
5527,s4875,379,5.4,2019-01-01
5528,s6417,454,1.0,2019-05-01
5529,s3709,37,9.5,2021-06-01
5530,s3103,334,9.7,2018-08-01
5531,s2218,266,3.4,2023-12-01
5532,s1414,24,5.8,2022-04-01
5533,s346,399,7.8,2021-07-01
5534,s7515,110,1.2,2022-12-01
5535,s2119,430,1.5,2022-07-01
5536,s1621,480,5.8,2023-01-01
5537,s164,82,6.6,2019-10-01
5538,s3478,442,7.5,2018-09-01
5539,s4305,110,1.0,2018-09-01
5540,s8543,164,6.5,2023-04-01
5541,s4190,207,1.1,2018-05-01
5542,s1301,184,8.5,2023-06-01
5543,s1135,209,5.8,2023-09-01
5544,s6764,117,1.6,2023-01-01
5545,s5173,222,7.7,2020-02-01
5546,s3469,489,9.5,2022-02-01
5547,s5883,435,8.1,2019-08-01
5548,s4320,422,2.2,2020-11-01
5549,s6910,209,3.3,2023-10-01
5550,s5429,293,1.2,2018-11-01
5551,s8335,435,5.3,2021-09-01
5552,s6646,173,2.2,2021-09-01
5553,s1638,197,7.2,2021-12-01
5554,s1276,470,2.4,2023-03-01
5555,s6290,180,9.3,2023-11-01
5556,s704,347,3.8,2019-03-01
5557,s3892,78,6.3,2018-11-01
5558,s651,215,9.4,2023-01-01
5559,s8637,373,7.4,2021-11-01
5560,s7677,152,8.2,2019-12-01
5561,s1054,256,5.4,2023-01-01
5562,s6406,484,6.0,2023-06-01
5563,s3501,55,5.5,2023-10-01
5564,s2159,298,8.6,2019-12-01
5565,s4646,65,6.9,2019-07-01
5566,s1862,214,9.7,2021-11-01
5567,s4667,184,7.0,2022-04-01
5568,s5401,169,9.7,2019-02-01
5569,s2553,129,7.0,2021-08-01
5570,s3479,457,5.0,2022-07-01
5571,s6654,86,6.5,2020-09-01
5572,s2404,481,9.9,2018-03-01
5573,s3236,301,6.6,2022-12-01
5574,s1853,310,3.4,2023-01-01
5575,s4778,320,9.5,2019-10-01
5576,s7998,372,7.5,2021-07-01
5577,s5508,398,9.2,2022-12-01
5578,s1562,155,1.9,2022-04-01
5579,s8140,142,8.1,2020-02-01
5580,s4270,96,3.5,2021-10-01
5581,s2300,278,6.2,2023-06-01
5582,s806,118,3.0,2021-03-01
5583,s4816,259,1.9,2019-10-01
5584,s1093,130,8.6,2022-09-01
5585,s4783,450,8.1,2023-09-01
5586,s7823,103,6.8,2020-09-01
5587,s8775,344,2.6,2021-08-01
5588,s7364,495,9.0,2023-04-01
5589,s8206,498,7.5,2023-04-01
5590,s7622,146,1.0,2018-08-01
5591,s7809,204,7.0,2018-02-01
5592,s5347,340,1.7,2021-09-01
5593,s2858,58,1.7,2021-01-01
5594,s4060,390,9.7,2023-06-01
5595,s4749,38,4.1,2023-03-01
5596,s4219,154,4.4,2019-10-01
5597,s8332,223,5.5,2018-12-01
5598,s4271,27,8.4,2019-02-01
5599,s299,234,3.7,2018-07-01
5600,s6354,196,8.3,2023-03-01
5601,s7875,488,8.5,2022-08-01
5602,s8042,425,7.5,2018-09-01
5603,s4318,142,5.5,2020-08-01
5604,s5721,157,9.6,2021-08-01
5605,s8544,348,6.8,2018-04-01
5606,s2220,335,1.0,2020-08-01
5607,s3590,342,10.0,2023-02-01
5608,s6023,489,1.8,2019-01-01
5609,s4028,283,6.5,2021-12-01
5610,s3867,496,9.5,2018-03-01
5611,s5521,51,1.7,2021-04-01
5612,s2863,46,1.2,2021-02-01
5613,s697,429,2.5,2021-07-01
5614,s2446,1,3.1,2021-11-01
5615,s639,402,9.1,2018-05-01
5616,s7215,13,7.4,2022-07-01
5617,s3818,354,4.9,2021-03-01
5618,s6013,454,8.1,2022-08-01
5619,s4327,9,2.3,2020-08-01
5620,s4881,438,8.8,2023-12-01
5621,s4030,367,5.6,2023-06-01
5622,s6064,152,5.6,2021-03-01
5623,s34,488,8.2,2018-09-01
5624,s2712,171,3.8,2018-06-01
5625,s7460,19,9.2,2018-08-01
5626,s2782,227,1.1,2020-01-01
5627,s6448,465,2.5,2020-06-01
5628,s3583,308,8.4,2021-01-01
5629,s1620,408,9.0,2018-08-01
5630,s1099,150,5.4,2020-04-01
5631,s4928,271,1.1,2020-04-01
5632,s184,5,4.0,2023-11-01
5633,s5725,493,7.3,2018-08-01
5634,s1868,309,9.6,2022-09-01
5635,s5700,21,2.4,2021-03-01
5636,s2512,64,3.5,2020-10-01
5637,s7907,428,4.0,2019-12-01
5638,s6493,121,8.9,2021-10-01
5639,s6395,406,4.6,2022-08-01
5640,s7376,397,2.5,2019-04-01
5641,s8777,344,9.2,2018-03-01
5642,s7675,304,5.3,2022-05-01
5643,s5814,98,4.5,2022-12-01
5644,s8085,190,6.9,2019-05-01
5645,s8040,223,7.6,2021-08-01
5646,s4543,66,9.5,2020-06-01
5647,s8330,127,6.5,2022-06-01
5648,s521,183,4.2,2021-09-01
5649,s8252,263,3.1,2023-04-01
5650,s4935,196,9.5,2023-09-01
5651,s2733,262,5.8,2023-02-01
5652,s6809,205,9.7,2018-02-01
5653,s2132,376,5.0,2023-06-01
5654,s2454,498,1.4,2022-06-01
5655,s8082,220,4.4,2018-12-01
5656,s1192,460,4.8,2018-03-01
5657,s4056,500,5.0,2022-03-01
5658,s8785,387,1.2,2018-06-01
5659,s5073,105,5.7,2023-02-01
5660,s2633,466,2.7,2020-06-01
5661,s443,410,7.9,2023-03-01
5662,s7279,319,4.0,2021-05-01
5663,s8026,404,9.6,2021-05-01
5664,s6851,283,5.0,2022-06-01
5665,s8635,176,6.3,2023-09-01
5666,s3961,132,5.8,2021-09-01
5667,s3460,214,4.3,2019-12-01
5668,s1678,240,6.1,2021-04-01
5669,s8271,180,6.3,2019-05-01
5670,s7037,19,9.5,2020-03-01
5671,s896,140,5.3,2023-02-01
5672,s4576,477,5.0,2021-02-01
5673,s1905,183,2.9,2019-05-01
5674,s6874,82,8.0,2022-08-01
5675,s5140,443,1.0,2020-12-01
5676,s5251,117,9.6,2020-02-01
5677,s3160,290,8.2,2021-12-01
5678,s1229,330,3.4,2020-12-01
5679,s5319,140,1.7,2020-11-01
5680,s2963,232,8.0,2023-10-01
5681,s2154,460,5.5,2021-09-01
5682,s1398,379,4.6,2023-12-01
5683,s1133,394,3.4,2023-10-01
5684,s4624,426,9.8,2020-08-01
5685,s4236,237,5.7,2020-06-01
5686,s3997,151,5.6,2022-01-01
5687,s6499,282,6.6,2020-01-01
5688,s6281,438,6.3,2019-10-01
5689,s8370,433,9.5,2023-01-01
5690,s3407,415,6.7,2023-01-01
5691,s1779,135,2.0,2019-10-01
5692,s3807,39,4.5,2018-05-01
5693,s7846,381,3.2,2018-06-01
5694,s7971,45,3.5,2021-11-01
5695,s8186,464,6.5,2020-11-01
5696,s5507,24,4.2,2020-12-01
5697,s8318,285,9.9,2023-10-01
5698,s6782,111,4.1,2023-09-01
5699,s8274,129,2.1,2022-05-01
5700,s1942,272,3.1,2020-04-01
5701,s6080,250,2.8,2023-12-01
5702,s8760,183,2.7,2020-02-01
5703,s4033,73,5.2,2018-01-01
5704,s8548,287,4.0,2019-02-01
5705,s7209,477,8.4,2018-11-01
5706,s3750,282,5.6,2018-11-01
5707,s4346,466,3.7,2020-05-01
5708,s2936,131,5.5,2020-06-01
5709,s446,392,5.8,2023-05-01
5710,s4231,350,2.0,2020-07-01
5711,s7295,336,8.5,2018-10-01
5712,s2845,284,4.1,2019-01-01
5713,s2101,249,7.8,2019-11-01
5714,s453,83,2.0,2021-09-01
5715,s6169,436,5.7,2022-11-01
5716,s1448,39,7.0,2023-10-01
5717,s2318,150,7.4,2018-12-01
5718,s6533,442,7.4,2022-02-01
5719,s3562,304,8.2,2022-03-01
5720,s1838,474,7.7,2022-12-01
5721,s4346,307,4.5,2023-09-01
5722,s1116,165,4.7,2023-09-01
5723,s7237,330,8.8,2021-11-01
5724,s8503,4,1.3,2022-10-01
5725,s7284,117,4.7,2021-01-01
5726,s5151,326,3.3,2019-06-01
5727,s5809,486,9.3,2022-07-01
5728,s1336,181,6.4,2023-05-01
5729,s5054,14,1.7,2022-02-01
5730,s5837,2,8.4,2021-05-01
5731,s7634,409,6.1,2019-07-01
5732,s5056,27,3.7,2021-04-01
5733,s1869,470,5.1,2019-10-01
5734,s8087,469,6.2,2019-04-01
5735,s7622,275,5.1,2022-06-01
5736,s6464,261,4.5,2023-06-01
5737,s3169,250,3.1,2022-04-01
5738,s315,355,1.6,2020-06-01
5739,s3218,418,8.4,2018-11-01
5740,s6066,305,2.3,2019-10-01
5741,s4392,279,4.6,2022-06-01
5742,s13,191,5.6,2022-03-01
5743,s6684,365,8.6,2018-08-01
5744,s508,255,4.9,2018-07-01
5745,s2361,308,1.8,2019-02-01
5746,s5949,177,4.9,2020-11-01
5747,s4336,468,1.8,2021-07-01
5748,s2537,337,1.0,2023-01-01
5749,s8525,369,2.5,2021-02-01
5750,s4162,1,10.0,2019-12-01
5751,s6684,16,4.6,2018-01-01
5752,s5037,35,8.8,2018-11-01
5753,s1396,126,2.0,2021-11-01
5754,s1102,156,1.2,2019-04-01
5755,s1440,152,6.3,2020-09-01
5756,s1600,242,4.0,2018-10-01
5757,s3310,391,5.6,2020-07-01
5758,s3100,374,3.2,2023-06-01
5759,s2109,404,1.1,2022-02-01
5760,s2426,273,2.4,2022-10-01
5761,s8285,302,6.2,2023-05-01
5762,s7761,102,3.7,2022-06-01
5763,s2609,448,10.0,2022-11-01
5764,s1543,474,2.8,2023-01-01
5765,s2746,92,2.0,2022-09-01
5766,s3625,114,8.9,2023-04-01
5767,s7534,253,1.1,2021-10-01
5768,s1865,163,4.0,2019-07-01
5769,s522,373,9.6,2018-06-01
5770,s1886,309,9.8,2022-05-01
5771,s1565,100,6.3,2022-08-01
5772,s7167,483,8.2,2023-04-01
5773,s6681,428,4.1,2022-09-01
5774,s3235,218,9.4,2020-02-01
5775,s5882,161,6.1,2023-01-01
5776,s4664,298,8.4,2019-01-01
5777,s5629,19,2.5,2020-08-01
5778,s7615,471,6.5,2023-05-01
5779,s5658,2,2.3,2020-10-01
5780,s931,451,7.5,2020-06-01
5781,s8756,98,8.5,2021-12-01
5782,s2796,496,1.6,2019-07-01
5783,s6233,483,6.6,2023-10-01
5784,s8545,396,9.4,2018-05-01
5785,s2979,7,7.4,2019-07-01
5786,s6696,107,3.3,2020-07-01
5787,s7668,18,9.1,2021-06-01
5788,s7057,261,5.4,2023-10-01
5789,s781,479,7.3,2018-09-01
5790,s368,13,6.1,2023-11-01
5791,s4109,378,5.8,2018-05-01
5792,s3561,381,8.3,2020-01-01
5793,s1558,493,2.3,2022-04-01
5794,s5263,331,4.6,2020-05-01
5795,s5249,483,7.6,2020-12-01
5796,s4731,80,7.0,2019-11-01
5797,s5309,16,6.9,2021-08-01
5798,s664,285,3.4,2018-04-01
5799,s3373,298,2.7,2018-12-01
5800,s4682,149,6.1,2018-02-01
5801,s4507,52,9.6,2022-09-01
5802,s7044,122,9.3,2019-08-01
5803,s6772,254,9.1,2020-11-01
5804,s3230,281,7.4,2019-01-01
5805,s728,290,4.3,2019-10-01
5806,s6628,98,1.3,2018-05-01
5807,s1372,245,8.0,2021-01-01
5808,s4193,320,4.7,2018-09-01
5809,s1319,13,1.0,2021-02-01
5810,s4814,329,4.3,2020-04-01
5811,s314,446,1.5,2021-06-01
5812,s883,492,2.2,2022-07-01
5813,s8204,368,5.6,2021-08-01
5814,s8293,39,1.7,2020-11-01
5815,s7235,154,8.1,2021-12-01
5816,s2615,372,6.3,2019-10-01
5817,s6266,318,4.9,2023-03-01
5818,s6647,186,3.1,2021-04-01
5819,s7522,493,8.0,2019-02-01
5820,s3135,60,3.0,2018-04-01
5821,s6929,215,4.4,2019-02-01
5822,s1444,440,4.0,2018-12-01
5823,s716,112,5.2,2019-04-01
5824,s5910,253,6.5,2021-06-01
5825,s7407,126,7.8,2022-04-01
5826,s5843,333,9.8,2018-05-01
5827,s3477,411,4.7,2022-05-01
5828,s5914,77,3.7,2022-07-01
5829,s5182,171,2.9,2021-12-01
5830,s4261,268,5.6,2023-06-01
5831,s3286,267,6.2,2020-12-01
5832,s2694,393,4.8,2018-11-01
5833,s6571,468,8.6,2022-09-01
5834,s7784,62,2.2,2020-08-01
5835,s6325,364,2.3,2023-09-01
5836,s5359,72,9.5,2019-12-01
5837,s5919,267,3.9,2020-03-01
5838,s4923,66,5.4,2023-09-01
5839,s205,120,6.9,2020-06-01
5840,s3223,403,9.6,2021-06-01
5841,s5853,239,3.9,2021-04-01
5842,s8158,409,2.4,2018-08-01
5843,s1860,408,4.5,2019-08-01
5844,s5296,127,3.2,2020-08-01
5845,s2074,166,5.3,2022-09-01
5846,s8618,212,4.9,2021-06-01
5847,s1207,493,9.2,2021-05-01
5848,s383,283,6.3,2018-03-01
5849,s282,484,7.4,2019-12-01
5850,s4604,466,5.4,2021-06-01
5851,s354,243,3.9,2019-01-01
5852,s1475,311,3.5,2018-02-01
5853,s3008,215,3.7,2022-08-01
5854,s823,220,1.5,2023-08-01
5855,s7004,77,4.6,2020-04-01
5856,s8548,297,5.2,2022-02-01
5857,s3284,223,9.1,2018-12-01
5858,s2486,333,3.9,2020-06-01
5859,s3161,392,4.3,2022-12-01
5860,s757,183,1.6,2020-11-01
5861,s4564,425,5.7,2019-02-01
5862,s2882,24,8.8,2023-08-01
5863,s4049,89,6.0,2023-03-01
5864,s3738,349,5.1,2020-06-01
5865,s1487,316,6.9,2022-07-01
5866,s5940,206,3.5,2019-06-01
5867,s1058,184,5.4,2022-12-01
5868,s7302,384,6.1,2018-10-01
5869,s8184,372,7.8,2020-06-01
5870,s1985,483,2.4,2019-12-01
5871,s4821,449,1.6,2022-12-01
5872,s7546,364,3.5,2021-02-01
5873,s2678,369,1.8,2020-05-01
5874,s2879,251,9.5,2020-05-01
5875,s3262,54,8.6,2020-05-01
5876,s1618,205,5.0,2021-08-01
5877,s6217,136,3.0,2019-06-01
5878,s7802,74,9.9,2018-11-01
5879,s4215,237,3.1,2021-09-01
5880,s8656,293,5.7,2022-07-01
5881,s3476,30,2.8,2018-10-01
5882,s1242,26,8.1,2023-12-01
5883,s5440,156,1.5,2022-05-01
5884,s3144,496,8.0,2022-07-01
5885,s2047,330,5.5,2020-07-01
5886,s1098,447,2.9,2022-11-01
5887,s3820,336,3.8,2020-10-01
5888,s4457,17,5.7,2021-09-01
5889,s3574,462,4.0,2018-02-01
5890,s4651,470,7.3,2019-02-01
5891,s1535,94,7.9,2019-10-01
5892,s6461,457,8.4,2022-01-01
5893,s4189,353,3.1,2018-02-01
5894,s297,23,1.0,2022-10-01
5895,s6665,327,2.0,2021-06-01
5896,s8008,79,5.2,2021-01-01
5897,s7377,175,3.2,2018-08-01
5898,s8246,497,1.9,2019-05-01
5899,s1684,217,6.6,2018-10-01
5900,s1046,375,6.6,2021-08-01
5901,s8733,416,1.2,2021-12-01
5902,s2253,293,3.9,2021-06-01
5903,s3057,97,3.1,2022-09-01
5904,s6873,110,7.2,2022-05-01
5905,s3360,65,5.4,2020-08-01
5906,s7720,59,1.9,2021-08-01
5907,s7194,102,1.8,2023-11-01
5908,s7997,428,4.9,2019-02-01
5909,s3966,69,4.6,2020-08-01
5910,s4374,310,3.8,2021-04-01
5911,s60,97,1.4,2023-10-01
5912,s3668,178,7.6,2018-04-01
5913,s8654,367,9.6,2020-11-01
5914,s3081,277,5.7,2018-04-01
5915,s8391,274,4.9,2018-05-01
5916,s5200,265,5.8,2018-07-01
5917,s2099,225,2.3,2018-01-01
5918,s6979,344,8.4,2018-10-01
5919,s2026,392,3.7,2020-02-01
5920,s6113,35,8.0,2018-05-01
5921,s1895,185,9.8,2020-02-01
5922,s5329,360,6.5,2020-09-01
5923,s7253,397,8.8,2020-12-01
5924,s1642,421,5.2,2018-02-01
5925,s6284,70,2.5,2023-03-01
5926,s2595,486,1.7,2018-11-01
5927,s7965,341,5.2,2022-06-01
5928,s2450,158,9.4,2022-04-01
5929,s2486,483,9.7,2018-01-01
5930,s8743,168,2.4,2022-02-01
5931,s6254,35,4.2,2023-07-01
5932,s1595,453,8.1,2023-07-01
5933,s4182,72,7.1,2019-09-01
5934,s5071,142,7.3,2020-09-01
5935,s1199,76,4.9,2019-10-01
5936,s6971,401,8.1,2019-05-01
5937,s7990,306,5.5,2020-08-01
5938,s37,89,1.7,2020-11-01
5939,s377,379,3.5,2022-07-01
5940,s1927,483,9.8,2019-12-01
5941,s1997,257,9.8,2022-01-01
5942,s4697,432,4.6,2018-04-01
5943,s2965,360,5.6,2022-05-01
5944,s8533,380,5.1,2023-08-01
5945,s6614,497,4.9,2018-05-01
5946,s7002,63,3.5,2021-03-01
5947,s6711,137,3.8,2023-03-01
5948,s5023,379,3.1,2023-12-01
5949,s6619,115,7.9,2021-07-01
5950,s5373,440,9.5,2018-05-01
5951,s894,474,9.3,2021-11-01
5952,s4818,239,9.3,2023-10-01
5953,s4380,298,4.4,2022-03-01
5954,s2175,121,1.0,2022-06-01
5955,s631,227,7.3,2019-11-01
5956,s1082,493,9.3,2021-09-01
5957,s6940,421,3.7,2023-05-01
5958,s6755,224,4.7,2023-04-01
5959,s1687,421,5.9,2023-11-01
5960,s6042,418,2.2,2020-05-01
5961,s4593,461,2.9,2018-09-01
5962,s1268,471,4.2,2019-06-01
5963,s1232,60,3.0,2021-05-01
5964,s3094,251,1.5,2020-09-01
5965,s7542,175,7.6,2019-06-01
5966,s2228,231,4.6,2018-12-01
5967,s8757,243,6.5,2019-01-01
5968,s5475,163,9.0,2022-01-01
5969,s4911,309,7.9,2019-10-01
5970,s7716,244,9.6,2019-09-01
5971,s4357,282,4.0,2019-06-01
5972,s5983,82,6.4,2019-10-01
5973,s4998,18,3.4,2023-01-01
5974,s7849,93,5.9,2020-07-01
5975,s2775,258,4.1,2021-03-01
5976,s2164,364,6.1,2023-11-01
5977,s6998,250,2.7,2020-05-01
5978,s3489,181,3.0,2023-06-01
5979,s7635,445,9.4,2022-11-01
5980,s5904,73,1.7,2023-08-01
5981,s2919,353,8.7,2023-09-01
5982,s8561,148,3.8,2018-03-01
5983,s8496,427,1.6,2019-09-01
5984,s2751,496,6.8,2021-02-01
5985,s7912,18,4.3,2019-12-01
5986,s5404,214,8.9,2018-11-01
5987,s1836,301,7.4,2023-02-01
5988,s6734,486,6.8,2021-02-01
5989,s5439,287,1.9,2018-07-01
5990,s6069,401,1.7,2023-08-01
5991,s1640,352,9.3,2023-09-01
5992,s4209,243,2.3,2020-10-01
5993,s2518,378,5.8,2018-03-01
5994,s4252,364,7.2,2020-04-01
5995,s2528,486,8.2,2023-08-01
5996,s5605,404,10.0,2023-06-01
5997,s5088,333,1.9,2021-11-01
5998,s4980,251,3.2,2019-01-01
5999,s8113,54,5.3,2019-03-01
6000,s802,230,9.8,2018-08-01
6001,s5314,33,1.0,2020-06-01
6002,s1360,225,4.6,2020-07-01
6003,s6659,343,6.1,2020-12-01
6004,s512,57,8.8,2021-01-01
6005,s2984,226,6.7,2023-02-01
6006,s4819,185,1.4,2023-04-01
6007,s3632,197,6.3,2020-12-01
